"DirectoryPath","Exists","IsEmpty","ItemCount"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410005-ES Mens Correctional Facility - Door Sawing - Envirobate\09 - FIELD OPERATIONS\9-1 Permits","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410005-ES Mens Correctional Facility - Door Sawing - Envirobate\09 - FIELD OPERATIONS\9-9 Field Photos","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410005-ES Mens Correctional Facility - Door Sawing - Envirobate\00-Project Directory","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410006 - MAPS Dakota Meadows MS\10 - CLOSEOUT\10-2 Documentation","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410006 - MAPS Dakota Meadows MS\10 - CLOSEOUT\10-3 Punchlist","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410006 - MAPS Dakota Meadows MS\02-Owner\2-3 Owner Change Orders","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410006 - MAPS Dakota Meadows MS\05-Documents\5-0 Document Control Log","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410006 - MAPS Dakota Meadows MS\05-Documents\5-1 Current Drawings-Specs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410006 - MAPS Dakota Meadows MS\05-Documents\5-2 Issued Documents","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410006 - MAPS Dakota Meadows MS\05-Documents\5-3 RFIs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410006 - MAPS Dakota Meadows MS\05-Documents\5-4 Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410006 - MAPS Dakota Meadows MS\05-Documents\5-5 LEED Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410006 - MAPS Dakota Meadows MS\05-Documents\5-7 Constructability Reviews","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410006 - MAPS Dakota Meadows MS\09 - FIELD OPERATIONS\9-1 Permits","Yes","Contains Items","7"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410006 - MAPS Dakota Meadows MS\09 - FIELD OPERATIONS\9-9 Field Photos","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410006 - MAPS Dakota Meadows MS\00-Project Directory","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410008 - Buddys Kitchen Project Redrock\10 - CLOSEOUT\10-2 Documentation","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410008 - Buddys Kitchen Project Redrock\10 - CLOSEOUT\10-3 Punchlist","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410008 - Buddys Kitchen Project Redrock\02-Owner\2-3 Owner Change Orders","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410008 - Buddys Kitchen Project Redrock\05-Documents\5-0 Document Control Log","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410008 - Buddys Kitchen Project Redrock\05-Documents\5-1 Current Drawings-Specs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410008 - Buddys Kitchen Project Redrock\05-Documents\5-2 Issued Documents","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410008 - Buddys Kitchen Project Redrock\05-Documents\5-3 RFIs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410008 - Buddys Kitchen Project Redrock\05-Documents\5-4 Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410008 - Buddys Kitchen Project Redrock\05-Documents\5-5 LEED Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410008 - Buddys Kitchen Project Redrock\05-Documents\5-7 Constructability Reviews","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410008 - Buddys Kitchen Project Redrock\09 - FIELD OPERATIONS\9-1 Permits","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410008 - Buddys Kitchen Project Redrock\09 - FIELD OPERATIONS\9-9 Field Photos","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410008 - Buddys Kitchen Project Redrock\00-Project Directory","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410009 - WBL Sunrise Park District Center\10 - CLOSEOUT\10-2 Documentation","Yes","Contains Items","25"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410009 - WBL Sunrise Park District Center\10 - CLOSEOUT\10-3 Punchlist","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410009 - WBL Sunrise Park District Center\02-Owner\2-3 Owner Change Orders","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410009 - WBL Sunrise Park District Center\05-Documents\5-0 Document Control Log","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410009 - WBL Sunrise Park District Center\05-Documents\5-1 Current Drawings-Specs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410009 - WBL Sunrise Park District Center\05-Documents\5-2 Issued Documents","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410009 - WBL Sunrise Park District Center\05-Documents\5-3 RFIs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410009 - WBL Sunrise Park District Center\05-Documents\5-4 Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410009 - WBL Sunrise Park District Center\05-Documents\5-5 LEED Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410009 - WBL Sunrise Park District Center\05-Documents\5-7 Constructability Reviews","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410009 - WBL Sunrise Park District Center\09 - FIELD OPERATIONS\9-1 Permits","Yes","Contains Items","2"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410009 - WBL Sunrise Park District Center\09 - FIELD OPERATIONS\9-9 Field Photos","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410009 - WBL Sunrise Park District Center\00-Project Directory","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410010 Bloomington Olson ES\10 - CLOSEOUT\10-2 Documentation","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410010 Bloomington Olson ES\10 - CLOSEOUT\10-3 Punchlist","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410010 Bloomington Olson ES\02-Owner\2-3 Owner Change Orders","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410010 Bloomington Olson ES\05-Documents\5-0 Document Control Log","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410010 Bloomington Olson ES\05-Documents\5-1 Current Drawings-Specs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410010 Bloomington Olson ES\05-Documents\5-2 Issued Documents","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410010 Bloomington Olson ES\05-Documents\5-3 RFIs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410010 Bloomington Olson ES\05-Documents\5-4 Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410010 Bloomington Olson ES\05-Documents\5-5 LEED Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410010 Bloomington Olson ES\05-Documents\5-7 Constructability Reviews","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410010 Bloomington Olson ES\09 - FIELD OPERATIONS\9-1 Permits","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410010 Bloomington Olson ES\09 - FIELD OPERATIONS\9-9 Field Photos","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410010 Bloomington Olson ES\00-Project Directory","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410011 - Jordan Public Schools Additions & Renovations\10 - CLOSEOUT\10-2 Documentation","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410011 - Jordan Public Schools Additions & Renovations\10 - CLOSEOUT\10-3 Punchlist","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410011 - Jordan Public Schools Additions & Renovations\02-Owner\2-3 Owner Change Orders","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410011 - Jordan Public Schools Additions & Renovations\05-Documents\5-0 Document Control Log","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410011 - Jordan Public Schools Additions & Renovations\05-Documents\5-1 Current Drawings-Specs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410011 - Jordan Public Schools Additions & Renovations\05-Documents\5-2 Issued Documents","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410011 - Jordan Public Schools Additions & Renovations\05-Documents\5-3 RFIs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410011 - Jordan Public Schools Additions & Renovations\05-Documents\5-4 Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410011 - Jordan Public Schools Additions & Renovations\05-Documents\5-5 LEED Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410011 - Jordan Public Schools Additions & Renovations\05-Documents\5-7 Constructability Reviews","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410011 - Jordan Public Schools Additions & Renovations\09 - FIELD OPERATIONS\9-1 Permits","Yes","Contains Items","13"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410011 - Jordan Public Schools Additions & Renovations\09 - FIELD OPERATIONS\9-9 Field Photos","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410011 - Jordan Public Schools Additions & Renovations\00-Project Directory","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410012 - Cub Window Screening Multi Locations\10 - CLOSEOUT\10-2 Documentation","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410012 - Cub Window Screening Multi Locations\10 - CLOSEOUT\10-3 Punchlist","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410012 - Cub Window Screening Multi Locations\02-Owner\2-3 Owner Change Orders","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410012 - Cub Window Screening Multi Locations\05-Documents\5-0 Document Control Log","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410012 - Cub Window Screening Multi Locations\05-Documents\5-1 Current Drawings-Specs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410012 - Cub Window Screening Multi Locations\05-Documents\5-2 Issued Documents","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410012 - Cub Window Screening Multi Locations\05-Documents\5-3 RFIs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410012 - Cub Window Screening Multi Locations\05-Documents\5-4 Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410012 - Cub Window Screening Multi Locations\05-Documents\5-5 LEED Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410012 - Cub Window Screening Multi Locations\05-Documents\5-7 Constructability Reviews","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410012 - Cub Window Screening Multi Locations\09 - FIELD OPERATIONS\9-1 Permits","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410012 - Cub Window Screening Multi Locations\09 - FIELD OPERATIONS\9-9 Field Photos","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410012 - Cub Window Screening Multi Locations\00-Project Directory","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410013 - Roseville EDW 2024 & 2025 LTFM\10 - CLOSEOUT\10-2 Documentation","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410013 - Roseville EDW 2024 & 2025 LTFM\10 - CLOSEOUT\10-3 Punchlist","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410013 - Roseville EDW 2024 & 2025 LTFM\02-Owner\2-3 Owner Change Orders","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410013 - Roseville EDW 2024 & 2025 LTFM\05-Documents\5-0 Document Control Log","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410013 - Roseville EDW 2024 & 2025 LTFM\05-Documents\5-1 Current Drawings-Specs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410013 - Roseville EDW 2024 & 2025 LTFM\05-Documents\5-2 Issued Documents","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410013 - Roseville EDW 2024 & 2025 LTFM\05-Documents\5-3 RFIs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410013 - Roseville EDW 2024 & 2025 LTFM\05-Documents\5-4 Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410013 - Roseville EDW 2024 & 2025 LTFM\05-Documents\5-5 LEED Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410013 - Roseville EDW 2024 & 2025 LTFM\05-Documents\5-7 Constructability Reviews","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410013 - Roseville EDW 2024 & 2025 LTFM\09 - FIELD OPERATIONS\9-1 Permits","Yes","Contains Items","5"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410013 - Roseville EDW 2024 & 2025 LTFM\09 - FIELD OPERATIONS\9-9 Field Photos","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410013 - Roseville EDW 2024 & 2025 LTFM\00-Project Directory","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410014-ES Major Mechanical Block Saw Cuts\10 - CLOSEOUT\10-2 Documentation","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410014-ES Major Mechanical Block Saw Cuts\10 - CLOSEOUT\10-3 Punchlist","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410014-ES Major Mechanical Block Saw Cuts\02-Owner\2-3 Owner Change Orders","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410014-ES Major Mechanical Block Saw Cuts\05-Documents\5-0 Document Control Log","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410014-ES Major Mechanical Block Saw Cuts\05-Documents\5-1 Current Drawings-Specs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410014-ES Major Mechanical Block Saw Cuts\05-Documents\5-2 Issued Documents","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410014-ES Major Mechanical Block Saw Cuts\05-Documents\5-3 RFIs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410014-ES Major Mechanical Block Saw Cuts\05-Documents\5-4 Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410014-ES Major Mechanical Block Saw Cuts\05-Documents\5-5 LEED Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410014-ES Major Mechanical Block Saw Cuts\05-Documents\5-7 Constructability Reviews","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410014-ES Major Mechanical Block Saw Cuts\09 - FIELD OPERATIONS\9-1 Permits","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410014-ES Major Mechanical Block Saw Cuts\09 - FIELD OPERATIONS\9-9 Field Photos","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410014-ES Major Mechanical Block Saw Cuts\00-Project Directory","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410017 - Fair School Crystal\10 - CLOSEOUT\10-2 Documentation","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410017 - Fair School Crystal\10 - CLOSEOUT\10-3 Punchlist","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410017 - Fair School Crystal\02-Owner\2-3 Owner Change Orders","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410017 - Fair School Crystal\05-Documents\5-0 Document Control Log","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410017 - Fair School Crystal\05-Documents\5-1 Current Drawings-Specs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410017 - Fair School Crystal\05-Documents\5-2 Issued Documents","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410017 - Fair School Crystal\05-Documents\5-3 RFIs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410017 - Fair School Crystal\05-Documents\5-4 Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410017 - Fair School Crystal\05-Documents\5-5 LEED Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410017 - Fair School Crystal\05-Documents\5-7 Constructability Reviews","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410017 - Fair School Crystal\09 - FIELD OPERATIONS\9-1 Permits","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410017 - Fair School Crystal\09 - FIELD OPERATIONS\9-9 Field Photos","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410017 - Fair School Crystal\00-Project Directory","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410018 - Sonnesyn Elementary School Restroom Remodel\10 - CLOSEOUT\10-2 Documentation","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410018 - Sonnesyn Elementary School Restroom Remodel\10 - CLOSEOUT\10-3 Punchlist","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410018 - Sonnesyn Elementary School Restroom Remodel\02-Owner\2-3 Owner Change Orders","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410018 - Sonnesyn Elementary School Restroom Remodel\05-Documents\5-0 Document Control Log","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410018 - Sonnesyn Elementary School Restroom Remodel\05-Documents\5-1 Current Drawings-Specs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410018 - Sonnesyn Elementary School Restroom Remodel\05-Documents\5-2 Issued Documents","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410018 - Sonnesyn Elementary School Restroom Remodel\05-Documents\5-3 RFIs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410018 - Sonnesyn Elementary School Restroom Remodel\05-Documents\5-4 Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410018 - Sonnesyn Elementary School Restroom Remodel\05-Documents\5-5 LEED Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410018 - Sonnesyn Elementary School Restroom Remodel\05-Documents\5-7 Constructability Reviews","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410018 - Sonnesyn Elementary School Restroom Remodel\09 - FIELD OPERATIONS\9-1 Permits","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410018 - Sonnesyn Elementary School Restroom Remodel\09 - FIELD OPERATIONS\9-9 Field Photos","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410018 - Sonnesyn Elementary School Restroom Remodel\00-Project Directory","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410019 - Burnsville Market Redevelopment\10 - CLOSEOUT\10-2 Documentation","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410019 - Burnsville Market Redevelopment\10 - CLOSEOUT\10-3 Punchlist","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410019 - Burnsville Market Redevelopment\02-Owner\2-3 Owner Change Orders","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410019 - Burnsville Market Redevelopment\05-Documents\5-0 Document Control Log","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410019 - Burnsville Market Redevelopment\05-Documents\5-1 Current Drawings-Specs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410019 - Burnsville Market Redevelopment\05-Documents\5-2 Issued Documents","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410019 - Burnsville Market Redevelopment\05-Documents\5-3 RFIs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410019 - Burnsville Market Redevelopment\05-Documents\5-4 Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410019 - Burnsville Market Redevelopment\05-Documents\5-5 LEED Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410019 - Burnsville Market Redevelopment\05-Documents\5-7 Constructability Reviews","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410019 - Burnsville Market Redevelopment\09 - FIELD OPERATIONS\9-1 Permits","Yes","Contains Items","9"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410019 - Burnsville Market Redevelopment\09 - FIELD OPERATIONS\9-9 Field Photos","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410019 - Burnsville Market Redevelopment\00-Project Directory","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410020 - ZieglerCat Big Lake\10 - CLOSEOUT\10-2 Documentation","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410020 - ZieglerCat Big Lake\10 - CLOSEOUT\10-3 Punchlist","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410020 - ZieglerCat Big Lake\02-Owner\2-3 Owner Change Orders","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410020 - ZieglerCat Big Lake\05-Documents\5-0 Document Control Log","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410020 - ZieglerCat Big Lake\05-Documents\5-1 Current Drawings-Specs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410020 - ZieglerCat Big Lake\05-Documents\5-2 Issued Documents","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410020 - ZieglerCat Big Lake\05-Documents\5-3 RFIs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410020 - ZieglerCat Big Lake\05-Documents\5-4 Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410020 - ZieglerCat Big Lake\05-Documents\5-5 LEED Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410020 - ZieglerCat Big Lake\05-Documents\5-7 Constructability Reviews","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410020 - ZieglerCat Big Lake\09 - FIELD OPERATIONS\9-1 Permits","Yes","Contains Items","2"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410020 - ZieglerCat Big Lake\09 - FIELD OPERATIONS\9-9 Field Photos","Yes","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410020 - ZieglerCat Big Lake\00-Project Directory","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410021-ES Wescott Library Cut and Pourback - Egan\10 - CLOSEOUT\10-2 Documentation","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410021-ES Wescott Library Cut and Pourback - Egan\10 - CLOSEOUT\10-3 Punchlist","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410021-ES Wescott Library Cut and Pourback - Egan\02-Owner\2-3 Owner Change Orders","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410021-ES Wescott Library Cut and Pourback - Egan\05-Documents\5-0 Document Control Log","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410021-ES Wescott Library Cut and Pourback - Egan\05-Documents\5-1 Current Drawings-Specs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410021-ES Wescott Library Cut and Pourback - Egan\05-Documents\5-2 Issued Documents","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410021-ES Wescott Library Cut and Pourback - Egan\05-Documents\5-3 RFIs","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410021-ES Wescott Library Cut and Pourback - Egan\05-Documents\5-4 Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410021-ES Wescott Library Cut and Pourback - Egan\05-Documents\5-5 LEED Submittals","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410021-ES Wescott Library Cut and Pourback - Egan\05-Documents\5-7 Constructability Reviews","No","Empty","0"
"\\mplsfs01\MPLSProjects\B-ACTIVE PROJECTS\2410021-ES Wescott Library Cut and Pourback - Egan\09 - FIELD OPERATIONS\9-1 Permits","Yes","Empty","0"
